Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
GWHPACEU054275	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEH054149	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEG053737	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEI055785	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEN053171	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACED051380	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEQ050494	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEP050523	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEB049713	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEK048110	Int8132_118	Int7663_158_135_R_1	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEK	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEK048110	Int8132_118	Int7663_158_135_R_1	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEK	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEK048110	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEK	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEK048110	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEK	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEM053885	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEJ086837	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEH054036	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEX050231	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEW053519	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEA054573	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACET054566	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACET	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEV049337	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEE053683	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACES053894	Int8132_118	Int7663_158_221_L_81	Int7663_158_221_L_81	NA	Int7663_158_221_L_81	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7663_158_221_L_81.afa	1
GWHPACES053894	Int8132_118	Int7663_158_221_L_81	Int7663_158_221_L_81	NA	Int7663_158_221_L_81	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7663_158_221_L_81.afa	1
GWHPACES053894	Int8132_118	Int7663_158_221_L_81	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACES053894	Int8132_118	Int7663_158_221_L_81	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACES053894	Int8132_118	Int8132_118_171_R_33	Int7663_158_221_L_81	NA	Int7663_158_221_L_81	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7663_158_221_L_81.afa	1
GWHPACES053894	Int8132_118	Int8132_118_171_R_33	Int7663_158_221_L_81	NA	Int7663_158_221_L_81	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7663_158_221_L_81.afa	1
GWHPACES053894	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACES053894	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GLYMA_ZH13_13G166100_1_P	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEF050981	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEM053957	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEL051308	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEF051039	Int8132_118	Int7822_57	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEF051039	Int8132_118	Int7822_57	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEF051039	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEF051039	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACDZ042894	Int8132_118	Int7822_57	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACDZ042894	Int8132_118	Int7822_57	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACDZ042894	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACDZ042894	Int8132_118	Int8132_118_171_R_33	Int8132_118_171_R_33	NA	Int8132_118_171_R_33	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8132_118_171_R_33.afa	1
GWHPACEF051107	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEE053819	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GLYMA_13G195600_1	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEO054420	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEO	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEP050642	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEG053875	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEB049840	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACES054023	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEJ055747	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEA054713	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEW053657	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEN053307	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
W05_GLYSO_11G031210_1_P	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEH054185	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEV049447	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEU054314	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACDY055499	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACET054700	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACET	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEX050357	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACDZ042963	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEI055934	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEM054006	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACED051497	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	Int8132_118_171_L_85_108_L_23	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_L_23.afa	0
GWHPACEH054159	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEG053851	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEU054284	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEX050327	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEO054393	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEO	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEF051081	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEE053791	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACES053999	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEP050623	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEN053283	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEB049820	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEI055908	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACDY055478	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEB049818	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACED051479	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEN053281	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACDZ042937	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACER049630	Int8132_118	Int8132_118_171_L_85	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	Int8132_118_171_L_85_108_R_62	GWHPACER	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int8132_118_171_L_85_108_R_62.afa	1
GWHPACEA024341	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEA	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEB022360	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEB	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEO023964	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEO	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACER022160	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACER	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GLYMA_ZH13_06G233900_1_P	Int8249_26	Int8249_26	NA	NA	Int8249_26	ZH13	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEW023773	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEW	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEI024685	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEI	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEC022735	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEC	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEV022242	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEV	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACES024070	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACES	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
W05_GLYSO_06G015776_1_P	Int8249_26	Int8249_26	NA	NA	Int8249_26	W05	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEK021673	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEK	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEH023915	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEH	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEN023608	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEN	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEL022942	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEL	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEG023808	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEG	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEQ022591	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACDZ023462	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACET024289	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACET	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACED022929	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACED	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEE023846	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEE	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEP022574	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEP	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEJ024653	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEU024031	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEU	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACEF022264	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACEF	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACDY024461	Int8249_26	Int8249_26	NA	NA	Int8249_26	GWHPACDY	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int8249_26.afa	0
GWHPACDY061438	Int8275_250	Int8275_250_11_R_1	NA	NA	Int8275_250_11_R_1	GWHPACDY	1	NA	0
GLYMA_ZH13_19G095900_1_P	Int8275_250	Int8275_250_213_R_1	NA	NA	Int8275_250_213_R_1	ZH13	1	NA	0
GWHPACEH000995	Int8275_250	Int8275_250_467_R_29	Int8275_250_467_R_29	NA	Int8275_250_467_R_29	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8275_250_467_R_29.afa	0
GWHPACEA001021	Int8275_250	Int8275_250_467_R_29	Int8275_250_467_R_29	NA	Int8275_250_467_R_29	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8275_250_467_R_29.afa	0
GWHPACEN000976	Int8275_250	Int8275_250_467_R_29	Int8275_250_467_R_29	NA	Int8275_250_467_R_29	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8275_250_467_R_29.afa	0
GWHPACEL000981	Int8275_250	Int8275_250_467_R_29	Int8275_250_467_R_29	NA	Int8275_250_467_R_29	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8275_250_467_R_29.afa	0
GWHPACEI001016	Int8275_250	Int8275_250_467_R_29	Int8275_250_467_R_29	NA	Int8275_250_467_R_29	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int8275_250_467_R_29.afa	0
