Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
ZM00039AB428700_P001	Int4674_114	Int4674_114_144_R_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00039AB428700_P001	Int4674_114	Int4916_25_31_L_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00032AB438400_P001	Int4674_114	Int4674_114_144_R_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00032AB438400_P001	Int4674_114	Int4916_25_31_L_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00001EB419270_P001	Int4674_114	Int4674_114_144_R_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00001EB419270_P001	Int4674_114	Int4916_25_31_L_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00020AB426140_P001	Int4674_114	Int4674_114_144_R_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00020AB426140_P001	Int4674_114	Int4916_25_31_L_7	Int4674_114_144_R_7	NA	Int4674_114_144_R_7	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_144_R_7.afa	0
ZM00033AB443600_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00037AB423420_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00034AB445830_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00038AB089930_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00028AB089100_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00025AB090280_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00040AB093800_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00030AB089560_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00042AB091750_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00021AB090050_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00023AB092430_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00033AB094410_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00027AB090550_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00035AB092470_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00036AB092700_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00018AB092140_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00026AB090040_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00032AB093030_P001	Int4674_114	Int4674_114_126_R_18	Int4674_114_126_R_18	NA	Int4674_114_126_R_18	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_126_R_18.afa	0
ZM00018AB439470_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00025AB435770_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00040AB446050_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00019AB405370_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00022AB425320_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00036AB431530_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00039AB428150_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00041AB436990_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00038AB429260_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00029AB437960_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00032AB437870_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00035AB435340_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00028AB430660_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00041AB436980_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00025AB435760_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00020AB425680_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00038AB429250_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00042AB439460_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00033AB443590_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00032AB437860_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00024AB428710_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00023AB431230_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00039AB428140_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00040AB446040_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00023AB431240_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00042AB439470_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	Int4674_114_143_L_37_44_L_14	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_L_14.afa	0
ZM00021AB427090_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00036AB431520_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00034AB445800_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00035AB435330_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00037AB423410_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00019AB405360_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00026AB421790_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00027AB425540_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00029AB437950_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00018AB439450_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00001EB418840_P001	Int4674_114	Int4674_114_143_L_37	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	Int4674_114_143_L_37_44_R_23	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int4674_114_143_L_37_44_R_23.afa	0
ZM00041AB437010_P001	Int4674_114	Int4674_114_123_R_2	NA	NA	Int4674_114_123_R_2	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_123_R_2.afa	0
ZM00032AB437880_P001	Int4674_114	Int4674_114_123_R_2	NA	NA	Int4674_114_123_R_2	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_123_R_2.afa	0
ZM00024AB091460_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00019AB087030_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00026AB089970_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00026AB089980_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00030AB089440_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00018AB092070_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00032AB092960_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00023AB453530_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00021AB089960_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00021AB089950_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00031AB093300_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00034AB095070_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00041AB092390_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00020AB090660_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00001EB089490_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00039AB090360_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00019AB426000_P001	Int4674_114	Int4674_114_182_R_17	Int4674_114_182_R_17	NA	Int4674_114_182_R_17	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_182_R_17.afa	0
ZM00035AB121040_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00031AB121700_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00023AB120790_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00001EB117700_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00025AB120990_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00026AB117760_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00028AB120060_P001	Int4674_114	Int4674_114_151_R_7	Int4674_114_151_R_7	NA	Int4674_114_151_R_7	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_151_R_7.afa	0
ZM00035AB121060_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00028AB120090_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00001EB117720_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00018AB120860_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00031AB121720_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00026AB117790_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00021AB118030_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00033AB123680_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00023AB120820_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00022AB119160_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00042AB120770_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00037AB117730_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00040AB125390_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00027AB118260_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00041AB121560_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00032AB120750_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00024AB119590_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00030AB117680_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00034AB124920_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00025AB121020_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00039AB118520_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
ZM00029AB120960_P001	Int4674_114	Int4674_114_157_R_26	Int4674_114_157_R_26	NA	Int4674_114_157_R_26	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int4674_114_157_R_26.afa	0
